execution_time
0.001233816146850586
0.0012409687042236328
0.0012340545654296875
0.0011551380157470703
0.001222848892211914
0.0012209415435791016
0.001085042953491211
0.0010571479797363281
0.0010449886322021484
0.000946044921875
