execution_time
0.0011162757873535156
0.0009670257568359375
0.0007901191711425781
0.0008780956268310547
0.0006060600280761719
0.0005869865417480469
0.0005831718444824219
0.0005850791931152344
0.0005660057067871094
0.0005738735198974609
