execution_time
0.0025610923767089844
0.001462697982788086
0.0007407665252685547
0.0007388591766357422
0.0008060932159423828
0.001483917236328125
0.0012028217315673828
0.001123189926147461
0.0010750293731689453
0.0008931159973144531
